Unnamed: 0,a1,a2,a3,a4,a5,mean,annotator_id
53,0.0005952025295646,,,,,0.0005952025295646,a1
54,,,,,0.0630601227658351,0.0630601227658351,a5
56,0.0184512784165031,-0.0017192612722533,0.0300668655804945,-0.1162333723340736,0.0824241370495576,0.0025979294880456,mean
57,,,-0.1033824206848,,,-0.1033824206848,a3
58,,,,,0.2421772548902685,0.2421772548902685,a5
60,,,,,-0.1402620272132514,-0.1402620272132514,a5
62,-0.058925050426897,,,,,-0.058925050426897,a1
65,,,0.1042053579501027,,,0.1042053579501027,a3
66,,,-0.1182101191587216,,,-0.1182101191587216,a3
67,,,,,-0.0531239629365,-0.0531239629365,a5
70,-0.3446222646179129,,,,,-0.3446222646179129,a1
72,-0.0053568227660815,-0.0155842715323609,0.0300668655804945,0.0427726089710886,-0.1112160057876675,-0.0118635251069053,mean
74,,,0.0350094317384684,,,0.0350094317384684,a3
77,,,,,-0.0966929950748756,-0.0966929950748756,a5
78,,,,,-0.0966929950748756,-0.0966929950748756,a5
80,,,,0.0745738052321211,,0.0745738052321211,a4
81,,0.0121457489878542,,,,0.0121457489878542,a2
82,,,,0.0109714127100561,,0.0109714127100561,a4
85,,,,,-0.0482829593655693,-0.0482829593655693,a5
86,,,,-0.0950325748267186,,-0.0950325748267186,a4
88,,,0.1783438503197108,,,0.1783438503197108,a3
89,,,,-0.0102293847972987,,-0.0102293847972987,a4
90,,,,,0.1163111620460721,0.1163111620460721,a5
91,,,,,-0.0821699843620838,-0.0821699843620838,a5
93,0.0482114048947339,0.0953358105484998,0.1042053579501027,0.0215718114637336,0.0436961084821126,0.0626040986678365,mean
94,,,,-0.0844321760730411,,-0.0844321760730411,a4
96,,,-0.1182101191587216,,,-0.1182101191587216,a3
98,,,,0.0109714127100561,,0.0109714127100561,a4
99,-0.0648770757225431,,,,,-0.0648770757225431,a1
100,,,,,-0.1063750022167369,-0.1063750022167369,a5
101,,,,0.0003710139563787,,0.0003710139563787,a4
104,,,0.0053540347906252,,,0.0053540347906252,a3
105,,,0.0300668655804945,,,0.0300668655804945,a3
106,0.1315397590337802,,,,,0.1315397590337802,a1
107,,,,,0.1453571834716558,0.1453571834716558,a5
108,0.0422593795990877,-0.0017192612722533,0.0547796963703639,0.0003710139563787,0.0388551049111819,0.0269091867129518,mean
112,,,,-0.0208297835509762,,-0.0208297835509762,a4
114,,-0.0433142920525761,,,,-0.0433142920525761,a2
115,,,,0.2017785902762509,,0.2017785902762509,a4
117,,,,0.0745738052321211,,0.0745738052321211,a4
119,,,,,0.0727421299076964,0.0727421299076964,a5
121,,,,0.0639734064784436,,0.0639734064784436,a4
123,,,,0.0427726089710886,,0.0427726089710886,a4
127,,,0.2030566811095802,,,0.2030566811095802,a3
129,,,,0.0003710139563787,,0.0003710139563787,a4
130,-0.0053568227660815,,,,,-0.0053568227660815,a1
133,0.1791559613989495,0.2339859131495757,0.2277695118994496,0.1911781915225734,0.1889262156100315,0.204203158716116,mean
134,,,,-0.0208297835509762,,-0.0208297835509762,a4
135,,,,,-0.0531239629365,-0.0531239629365,a5
136,0.0065472278252107,0.0260107592479618,-0.0737270237369568,0.0745738052321211,0.0533781156239738,0.0173565768384621,mean
138,-0.0053568227660815,,,,,-0.0053568227660815,a1
139,,,-0.1182101191587216,,,-0.1182101191587216,a3
146,,,,,0.02433209419839,0.02433209419839,a5
149,-0.0946372022007739,-0.0155842715323609,-0.0934972883688523,0.0215718114637336,0.0388551049111819,-0.0286583691454143,mean
151,,,,,0.0630601227658351,0.0630601227658351,a5
154,,,-0.1182101191587216,,,-0.1182101191587216,a3
155,,,,-0.0208297835509762,,-0.0208297835509762,a4
156,,-0.0571793023126837,,,,-0.0571793023126837,a2
157,,,,,-0.0676469736492919,-0.0676469736492919,a5
159,,,,,0.0340141013402513,0.0340141013402513,a5
162,,,,,-0.0773289807911531,-0.0773289807911531,a5
163,,,0.0053540347906252,,,0.0053540347906252,a3
167,-0.0529730251312508,-0.1542343741334368,0.0053540347906252,-0.1056329735803961,0.0388551049111819,-0.0537262466286553,mean
173,-0.0886851769051278,0.0121457489878542,-0.0934972883688523,0.0109714127100561,0.0824241370495576,-0.0153282333053024,mean
176,,,,,0.1211521656170027,0.1211521656170027,a5
177,,0.0121457489878542,,,,0.0121457489878542,a2
183,,,,-0.0738317773193637,,-0.0738317773193637,a4
187,-0.0172608733573738,-0.0017192612722533,0.1042053579501027,-0.0314301823046537,0.0340141013402513,0.0175618284712146,mean
188,,,,,0.0533781156239738,0.0533781156239738,a5
189,,0.0121457489878542,,,,0.0121457489878542,a2
190,-0.0113088480617277,-0.0155842715323609,-0.1923486115283298,-0.0738317773193637,0.0340141013402513,-0.0518118814203061,mean
191,-0.1184453033833586,-0.1265043536132217,-0.1182101191587216,0.0109714127100561,-0.0628059700783612,-0.0829988667047214,mean
192,-0.0410689745399585,0.0398757695080694,-0.1676357807384604,-0.0738317773193637,0.0146500870565288,-0.0456021352066368,mean
193,,,,,0.0436961084821126,0.0436961084821126,a5
195,,,-0.1182101191587216,,,-0.1182101191587216,a3
199,-0.0410689745399585,-0.0849093228328989,0.0547796963703639,-0.1162333723340736,-0.0579649665074306,-0.0490793879687995,mean
200,,-0.0017192612722533,,,,-0.0017192612722533,a2
201,,,-0.1923486115283298,,,-0.1923486115283298,a3
202,0.0124992531208569,,,,,0.0124992531208569,a1
203,,,0.0547796963703639,,,0.0547796963703639,a3
208,-0.058925050426897,-0.0017192612722533,-0.1676357807384604,-0.0632313785656862,0.1114701584751414,-0.0360082625056311,mean
209,,,,,0.0291730977693207,0.0291730977693207,a5
210,,,,0.0427726089710886,,0.0427726089710886,a4
211,,,-0.0934972883688523,,,-0.0934972883688523,a3
213,,,,,0.0533781156239738,0.0533781156239738,a5
214,0.0244033037121492,-0.0155842715323609,-0.1182101191587216,-0.0208297835509762,0.0485371120530432,-0.0163367516953732,mean
215,,,,0.0215718114637336,,0.0215718114637336,a4
216,,-0.0433142920525761,,,,-0.0433142920525761,a2
218,,,0.0300668655804945,,,0.0300668655804945,a3
219,,,,0.0215718114637336,,0.0215718114637336,a4
222,,,,0.0321722102174111,,0.0321722102174111,a4
224,,,,,-0.1160570093585982,-0.1160570093585982,a5
225,-0.0113088480617277,,,,,-0.0113088480617277,a1
226,,,,0.0321722102174111,,0.0321722102174111,a4
230,-0.0529730251312508,0.0260107592479618,0.0300668655804945,-0.0632313785656862,0.0436961084821126,-0.0032861340772736,mean
231,-0.0053568227660815,-0.0017192612722533,-0.1182101191587216,0.0321722102174111,0.0146500870565288,-0.0156927811846233,mean
235,,,0.0547796963703639,,,0.0547796963703639,a3
237,,,,-0.0950325748267186,,-0.0950325748267186,a4
238,,,0.0300668655804945,,,0.0300668655804945,a3
241,,,,0.0109714127100561,,0.0109714127100561,a4
244,,-0.0017192612722533,,,,-0.0017192612722533,a2
246,,0.053740779768177,,,,0.053740779768177,a2
247,,,,0.0427726089710886,,0.0427726089710886,a4
248,,-0.0294492817924685,,,,-0.0294492817924685,a2
250,,,0.1536310195298415,,,0.1536310195298415,a3
252,-0.0053568227660815,0.053740779768177,0.0794925271602333,0.138176197754186,0.1114701584751414,0.0755045680783312,mean
254,-0.02321289865302,0.0121457489878542,0.0745499610022594,0.0427726089710886,0.1163111620460721,0.0445133164708508,mean
258,-0.0648770757225431,,,,,-0.0648770757225431,a1
261,0.0244033037121492,,,,,0.0244033037121492,a1
264,,0.0260107592479618,,,,0.0260107592479618,a2
267,,,0.0053540347906252,,,0.0053540347906252,a3
268,,,,,-0.1789900557806964,-0.1789900557806964,a5
269,,,0.0547796963703639,,,0.0547796963703639,a3
270,,,0.0547796963703639,,,0.0547796963703639,a3
272,,,0.0053540347906252,,,0.0053540347906252,a3
277,-0.0529730251312508,0.0398757695080694,0.0547796963703639,0.0215718114637336,0.0388551049111819,0.0204218714244196,mean
279,,,,-0.190436163609816,,-0.190436163609816,a4
280,,0.0260107592479618,,,,0.0260107592479618,a2
286,,,0.1783438503197108,,,0.1783438503197108,a3
290,,-0.0017192612722533,,,,-0.0017192612722533,a2
291,0.0065472278252107,0.0121457489878542,0.0300668655804945,0.0321722102174111,0.0291730977693207,0.0220210300760583,mean
292,0.0601154554860262,0.0814708002883922,0.0547796963703639,0.0003710139563787,0.0630601227658351,0.0519594177733992,mean
296,,,,,-0.1644670450679045,-0.1644670450679045,a5
297,,,0.0547796963703639,,,0.0547796963703639,a3
298,,,,0.0427726089710886,,0.0427726089710886,a4
301,,,-0.0934972883688523,,,-0.0934972883688523,a3
303,,,-0.1182101191587216,,,-0.1182101191587216,a3
305,,,,-0.1586349673487836,,-0.1586349673487836,a4
306,,,,-0.0738317773193637,,-0.0738317773193637,a4
307,0.0005952025295646,0.0398757695080694,0.0547796963703639,-0.1374341698414286,0.0194910906274594,-0.0045384821611942,mean
309,,,,0.2971821790593483,,0.2971821790593483,a4
312,,,-0.0934972883688523,,,-0.0934972883688523,a3
316,,,0.1289181887399721,,,0.1289181887399721,a3
317,-0.1422534045659433,0.0260107592479618,0.1042053579501027,-0.1798357648561385,-0.183831059351627,-0.0751408223151288,mean
319,,,,,-0.0821699843620838,-0.0821699843620838,a5
320,0.1791559613989495,,,,,0.1791559613989495,a1
322,,,,,0.0727421299076964,0.0727421299076964,a5
327,,,,0.0321722102174111,,0.0321722102174111,a4
332,,,,,-0.2080360772062802,-0.2080360772062802,a5
339,,,,,-0.3581071879051297,-0.3581071879051297,a5
340,0.0124992531208569,0.0398757695080694,0.0300668655804945,0.3183829765667033,0.0485371120530432,0.0898723953658335,mean
341,,-0.2374244356940824,,,,-0.2374244356940824,a2
343,,,,,-0.1886720629225577,-0.1886720629225577,a5
344,,,-0.1676357807384604,,,-0.1676357807384604,a3
345,,,,0.180577792768896,,0.180577792768896,a4
346,0.0184512784165031,,,,,0.0184512784165031,a1
347,,,,,-0.0870109879330144,-0.0870109879330144,a5
348,0.0005952025295646,,,,,0.0005952025295646,a1
349,-0.0113088480617277,,,,,-0.0113088480617277,a1
354,0.0422593795990877,,,,,0.0422593795990877,a1
356,,,,,-0.1112160057876675,-0.1112160057876675,a5
361,,,,,-0.1596260414969739,-0.1596260414969739,a5
362,,,,,-0.0773289807911531,-0.0773289807911531,a5
366,-0.0053568227660815,,,,,-0.0053568227660815,a1
367,,,,0.0745738052321211,,0.0745738052321211,a4
368,,-0.0571793023126837,,,,-0.0571793023126837,a2
369,,,,,0.1356751763297946,0.1356751763297946,a5
370,,0.123065831068715,,,,0.123065831068715,a2
371,,,,,0.1114701584751414,0.1114701584751414,a5
372,0.1732039361033033,0.0676057900282846,-0.1182101191587216,0.0639734064784436,0.0969471477623495,0.0567040322427319,mean
375,,0.2339859131495757,,,,0.2339859131495757,a2
377,,,-0.1429229499485911,,,-0.1429229499485911,a3
379,,,,,-0.0531239629365,-0.0531239629365,a5
381,,-0.6117797127169874,,,,-0.6117797127169874,a2
382,,,,,-0.0724879772202225,-0.0724879772202225,a5
383,,,,0.1699773940152185,,0.1699773940152185,a4
384,-0.058925050426897,,,,,-0.058925050426897,a1
385,-0.0886851769051278,-0.1680993843935445,-0.1676357807384604,-0.1374341698414286,-0.1693080486388351,-0.1462325121034793,mean
386,,,-0.1182101191587216,,,-0.1182101191587216,a3
388,0.125587733738134,0.0121457489878542,0.0547796963703639,-0.0102293847972987,0.0872651406204883,0.0539097869839083,mean
391,0.05416343019038,0.0260107592479618,0.0300668655804945,-0.0208297835509762,-0.0724879772202225,0.0033846588495275,mean
395,,,,-0.0208297835509762,,-0.0208297835509762,a4
397,,,-0.1923486115283298,,,-0.1923486115283298,a3
398,0.0958276072599032,,,,,0.0958276072599032,a1
400,,-0.1680993843935445,,,,-0.1680993843935445,a2
403,0.0244033037121492,,,,,0.0244033037121492,a1
405,,,,0.0003710139563787,,0.0003710139563787,a4
416,0.1315397590337802,-0.0017192612722533,-0.1182101191587216,0.0533730077247661,-0.0773289807911531,-0.0024691188927163,mean
420,,,,0.0003710139563787,,0.0003710139563787,a4
424,,,,-0.0102293847972987,,-0.0102293847972987,a4
426,,-0.1126393433531141,,,,-0.1126393433531141,a2
427,0.1077316578511955,,,,,0.1077316578511955,a1
429,0.0482114048947339,,,,,0.0482114048947339,a1
433,,,,0.116975400246831,,0.116975400246831,a4
435,,,,,-0.091851991503945,-0.091851991503945,a5
436,,,,,-0.1354210236423207,-0.1354210236423207,a5
438,,,0.0300668655804945,,,0.0300668655804945,a3
440,,,,0.138176197754186,,0.138176197754186,a4
441,,,,0.0003710139563787,,0.0003710139563787,a4
442,,,0.0053540347906252,,,0.0053540347906252,a3
444,,,,0.0321722102174111,,0.0321722102174111,a4
448,,0.0676057900282846,,,,0.0676057900282846,a2
450,,,0.1536310195298415,,,0.1536310195298415,a3
452,,-0.0017192612722533,,,,-0.0017192612722533,a2
453,,0.0398757695080694,,,,0.0398757695080694,a2
454,,,,,-0.0047139272271937,-0.0047139272271937,a5
455,,,,-0.0208297835509762,,-0.0208297835509762,a4
456,,-0.0017192612722533,,,,-0.0017192612722533,a2
457,-0.207725682818051,-0.0987743330930065,-0.1182101191587216,-0.1480345685951061,-0.1354210236423207,-0.1416331454614412,mean
458,,,,0.0427726089710886,,0.0427726089710886,a4
459,,,,0.0533730077247661,,0.0533730077247661,a4
460,,,,-0.0950325748267186,,-0.0950325748267186,a4
468,0.1196357084424878,-0.0017192612722533,0.0300668655804945,0.0215718114637336,-0.1741490522097658,-0.0009187855990606,mean
469,0.0065472278252107,,,,,0.0065472278252107,a1
473,0.1077316578511955,0.0398757695080694,0.0547796963703639,0.0215718114637336,0.0340141013402513,0.0515946073067228,mean
481,,,,-0.0950325748267186,,-0.0950325748267186,a4
483,-0.0053568227660815,-0.0017192612722533,0.0053540347906252,0.0321722102174111,0.0485371120530432,0.0157974546045489,mean
484,,,,0.0003710139563787,,0.0003710139563787,a4
485,,0.053740779768177,,,,0.053740779768177,a2
486,,0.0260107592479618,,,,0.0260107592479618,a2
487,,0.0121457489878542,,,,0.0121457489878542,a2
489,,,,-0.0102293847972987,,-0.0102293847972987,a4
490,0.0839235566686108,0.0398757695080694,0.0053540347906252,-0.1798357648561385,-0.1402620272132514,-0.0381888862204168,mean
491,,,,,0.0679011263367657,0.0679011263367657,a5
492,0.0422593795990877,,,,,0.0422593795990877,a1
501,,,,,0.077583133478627,0.077583133478627,a5
502,,0.3310409849703289,,,,0.3310409849703289,a2
504,,,0.0300668655804945,,,0.0300668655804945,a3
506,,,0.0300668655804945,,,0.0300668655804945,a3
507,,,,-0.1056329735803961,,-0.1056329735803961,a4
508,0.0244033037121492,,,,,0.0244033037121492,a1
509,,,,,0.0582191191949045,0.0582191191949045,a5
511,-0.2970060622527435,,,,,-0.2970060622527435,a1
513,-0.058925050426897,,,,,-0.058925050426897,a1
514,,-0.1126393433531141,,,,-0.1126393433531141,a2
515,0.0065472278252107,,,,,0.0065472278252107,a1
516,,,,0.0427726089710886,,0.0427726089710886,a4
519,0.1136836831468416,0.053740779768177,0.0547796963703639,0.1275757990005085,0.0582191191949045,0.0815998154961591,mean
520,,,,,0.077583133478627,0.077583133478627,a5
522,0.0303553290077954,0.1092008208086074,0.0547796963703639,-0.0844321760730411,-0.091851991503945,0.0036103357219561,mean
523,,,,,0.0630601227658351,0.0630601227658351,a5
524,-0.3922384669830822,-0.0987743330930065,-0.2170614423181991,0.0215718114637336,-0.1257390165004595,-0.1624482894862027,mean
526,,0.0121457489878542,,,,0.0121457489878542,a2
527,,,0.0201817332645468,,,0.0201817332645468,a3
528,,,,0.180577792768896,,0.180577792768896,a4
530,,-0.0017192612722533,,,,-0.0017192612722533,a2
532,,,,,0.0679011263367657,0.0679011263367657,a5
533,0.0839235566686108,,,,,0.0839235566686108,a1
535,,,-0.1429229499485911,,,-0.1429229499485911,a3
536,,,,-0.1268337710877511,,-0.1268337710877511,a4
538,,,,-0.0950325748267186,,-0.0950325748267186,a4
540,,,0.0794925271602333,,,0.0794925271602333,a3
542,-0.0529730251312508,-0.0849093228328989,0.0547796963703639,0.0321722102174111,0.0969471477623495,0.0092033412771949,mean
543,,,0.0053540347906252,,,0.0053540347906252,a3
546,,,,0.0003710139563787,,0.0003710139563787,a4
547,,,,,-0.0434419557946387,-0.0434419557946387,a5
553,,,,0.0109714127100561,,0.0109714127100561,a4
554,0.0005952025295646,,,,,0.0005952025295646,a1
559,-0.0113088480617277,-0.0017192612722533,0.0547796963703639,-0.0102293847972987,-0.0531239629365,-0.0043203521394831,mean
561,,,0.0547796963703639,,,0.0547796963703639,a3
565,,,0.0300668655804945,,,0.0300668655804945,a3
566,,,0.1042053579501027,,,0.1042053579501027,a3
567,,,,-0.0632313785656862,,-0.0632313785656862,a4
569,,,,0.0215718114637336,,0.0215718114637336,a4
572,-0.0529730251312508,-0.0849093228328989,-0.0193587959992441,-0.211636961117171,-0.1596260414969739,-0.1057008293155077,mean
573,,,,,0.0291730977693207,0.0291730977693207,a5
574,-0.0113088480617277,,,,,-0.0113088480617277,a1
576,0.0422593795990877,,,,,0.0422593795990877,a1
577,,-0.1265043536132217,,,,-0.1265043536132217,a2
579,,0.0121457489878542,,,,0.0121457489878542,a2
580,-0.0113088480617277,0.0953358105484998,0.0053540347906252,0.138176197754186,0.02433209419839,0.0503778578459946,mean
582,,,,,0.0291730977693207,0.0291730977693207,a5
583,,,,-0.0738317773193637,,-0.0738317773193637,a4
584,,,,-0.1056329735803961,,-0.1056329735803961,a4
585,,,,,-0.0192369379399855,-0.0192369379399855,a5
588,,,,,0.0388551049111819,0.0388551049111819,a5
589,,,,-0.0738317773193637,,-0.0738317773193637,a4
590,-0.1065412527920663,-0.0710443125727913,-0.0934972883688523,-0.1692353661024611,-0.1160570093585982,-0.1112750458389538,mean
591,,,-0.1429229499485911,,,-0.1429229499485911,a3
593,,,,-0.0738317773193637,,-0.0738317773193637,a4
594,0.0303553290077954,,,,,0.0303553290077954,a1
595,0.0482114048947339,,,,,0.0482114048947339,a1
596,,,,,-0.0676469736492919,-0.0676469736492919,a5
597,0.0244033037121492,-0.0710443125727913,0.0300668655804945,-0.0950325748267186,-0.1257390165004595,-0.0474691469214651,mean
601,-0.0053568227660815,,,,,-0.0053568227660815,a1
602,0.0244033037121492,0.0260107592479618,0.0547796963703639,0.0215718114637336,-0.0579649665074306,0.0137601208573556,mean
604,0.0124992531208569,-0.0017192612722533,0.010296600948599,-0.0208297835509762,0.02433209419839,0.0049157806889233,mean
605,,,,,-0.0579649665074306,-0.0579649665074306,a5
606,0.1196357084424878,-0.0017192612722533,0.1042053579501027,0.0109714127100561,-0.0676469736492919,0.0330892488362203,mean
607,,,,,0.0194910906274594,0.0194910906274594,a5
609,-0.0410689745399585,,,,,-0.0410689745399585,a1
612,,,0.0547796963703639,,,0.0547796963703639,a3
614,0.0244033037121492,,,,,0.0244033037121492,a1
622,0.1017796325555493,,,,,0.1017796325555493,a1
625,-0.0053568227660815,0.0121457489878542,0.0053540347906252,0.0957746027394761,0.0582191191949045,0.0332273365893557,mean
626,,,,0.0321722102174111,,0.0321722102174111,a4
628,0.1196357084424878,,,,,0.1196357084424878,a1
631,0.0184512784165031,,,,,0.0184512784165031,a1
633,,0.0121457489878542,,,,0.0121457489878542,a2
636,,,,0.0533730077247661,,0.0533730077247661,a4
637,-0.0053568227660815,-0.0710443125727913,0.0794925271602333,0.0745738052321211,-0.0724879772202225,0.0010354439666518,mean
639,,,,,0.0291730977693207,0.0291730977693207,a5
640,0.1196357084424878,0.3310409849703289,0.1042053579501027,0.116975400246831,0.3002692977414361,0.1944253498702373,mean
643,,,0.1042053579501027,,,0.1042053579501027,a3
644,0.0005952025295646,,,,,0.0005952025295646,a1
645,,,,-0.0844321760730411,,-0.0844321760730411,a4
646,0.1196357084424878,0.0260107592479618,0.0794925271602333,-0.0102293847972987,-0.0676469736492919,0.0294525272808184,mean
647,-0.0113088480617277,,,,,-0.0113088480617277,a1
649,,,,0.0957746027394761,,0.0957746027394761,a4
650,,0.0398757695080694,,,,0.0398757695080694,a2
651,-0.0470209998356047,0.0260107592479618,0.0547796963703639,-0.0208297835509762,-0.0579649665074306,-0.0090050588551371,mean
653,-0.0053568227660815,-0.0017192612722533,-0.1429229499485911,0.0639734064784436,0.0340141013402513,-0.0104023052336462,mean
654,,,0.0547796963703639,,,0.0547796963703639,a3
655,,,,,0.0340141013402513,0.0340141013402513,a5
656,,,0.0053540347906252,,,0.0053540347906252,a3
657,,,,-0.0208297835509762,,-0.0208297835509762,a4
663,,,,,0.0388551049111819,0.0388551049111819,a5
664,,,-0.1182101191587216,,,-0.1182101191587216,a3
666,0.0363073543034415,-0.0571793023126837,-0.1182101191587216,0.0003710139563787,-0.0628059700783612,-0.0403034046579892,mean
667,0.0422593795990877,,,,,0.0422593795990877,a1
670,,,0.252482342689319,,,0.252482342689319,a3
671,,,,-0.1056329735803961,,-0.1056329735803961,a4
672,0.0005952025295646,,,,,0.0005952025295646,a1
673,0.0303553290077954,,,,,0.0303553290077954,a1
676,0.0184512784165031,-0.0987743330930065,0.0300668655804945,-0.0102293847972987,0.0485371120530432,-0.0023896923680528,mean
679,0.0005952025295646,0.2478509234096833,-0.1429229499485911,0.0851742039857986,-0.3000151450539622,-0.0218635530155013,mean
681,,,,0.0427726089710886,,0.0427726089710886,a4
684,,,,,-0.1208980129295288,-0.1208980129295288,a5
686,0.0363073543034415,-0.0433142920525761,0.1042053579501027,-0.0738317773193637,-0.0821699843620838,-0.0117606682960958,mean
689,,0.0676057900282846,,,,0.0676057900282846,a2
693,,,,,-0.1644670450679045,-0.1644670450679045,a5
694,-0.0470209998356047,,,,,-0.0470209998356047,a1
695,,0.053740779768177,,,,0.053740779768177,a2
696,,,,,-0.3387431736214072,-0.3387431736214072,a5
698,0.0184512784165031,-0.0849093228328989,-0.1182101191587216,-0.0844321760730411,-0.0821699843620838,-0.0702540648020485,mean
701,,,-0.266487103897938,,,-0.266487103897938,a3
702,-0.0827331516094816,,,,,-0.0827331516094816,a1
704,,-0.1265043536132217,,,,-0.1265043536132217,a2
706,,0.0121457489878542,,,,0.0121457489878542,a2
711,0.0184512784165031,-0.0017192612722533,0.0053540347906252,0.180577792768896,0.077583133478627,0.0560493956364795,mean
713,,,0.0053540347906252,,,0.0053540347906252,a3
715,-0.0886851769051278,,,,,-0.0886851769051278,a1
716,,,,,0.0291730977693207,0.0291730977693207,a5
719,,,0.0300668655804945,,,0.0300668655804945,a3
722,0.0363073543034415,0.0676057900282846,0.0300668655804945,0.0109714127100561,-0.0531239629365,0.0183654919371554,mean
727,,,,-0.0208297835509762,,-0.0208297835509762,a4
731,0.0005952025295646,-0.0017192612722533,0.0053540347906252,-0.0844321760730411,-0.0676469736492919,-0.0295698347348793,mean
733,,0.0121457489878542,,,,0.0121457489878542,a2
734,,,0.0300668655804945,,,0.0300668655804945,a3
735,,0.0121457489878542,,,,0.0121457489878542,a2
736,-0.0113088480617277,,,,,-0.0113088480617277,a1
738,,,-0.1923486115283298,,,-0.1923486115283298,a3
739,,0.1092008208086074,,,,0.1092008208086074,a2
740,0.0005952025295646,,,,,0.0005952025295646,a1
742,0.0124992531208569,-0.0017192612722533,0.0794925271602333,0.0745738052321211,0.0630601227658351,0.0455812894013586,mean
745,,,0.0547796963703639,,,0.0547796963703639,a3
747,,,,0.0957746027394761,,0.0957746027394761,a4
751,,,0.0547796963703639,,,0.0547796963703639,a3
752,,,,,-0.0821699843620838,-0.0821699843620838,a5
756,,,,,0.0872651406204883,0.0872651406204883,a5
758,-0.0946372022007739,,,,,-0.0946372022007739,a1
762,,,,,0.0388551049111819,0.0388551049111819,a5
763,,,,,0.2421772548902685,0.2421772548902685,a5
764,,,,0.0215718114637336,,0.0215718114637336,a4
771,,,,0.0215718114637336,,0.0215718114637336,a4
774,,,,0.0533730077247661,,0.0533730077247661,a4
775,0.0958276072599032,0.1092008208086074,0.0547796963703639,0.2123789890299284,-0.0579649665074306,0.0828444293922744,mean
776,0.089875581964257,,,,,0.089875581964257,a1
777,,,0.0547796963703639,,,0.0547796963703639,a3
778,,,-0.0934972883688523,,,-0.0934972883688523,a3
780,,,,0.0215718114637336,,0.0215718114637336,a4
781,,,0.0794925271602333,,,0.0794925271602333,a3
782,-0.1720135310441741,,,,,-0.1720135310441741,a1
785,-0.058925050426897,,,,,-0.058925050426897,a1
786,-0.1363013792702971,,,,,-0.1363013792702971,a1
788,0.0184512784165031,,,,,0.0184512784165031,a1
789,0.2446282396510573,0.0398757695080694,0.0547796963703639,0.159376995261541,0.0824241370495576,0.1162169675681178,mean
790,0.1374917843294263,0.0676057900282846,0.0547796963703639,-0.1056329735803961,0.1453571834716558,0.0599202961238669,mean
793,0.0839235566686108,-0.0017192612722533,0.0794925271602333,0.0533730077247661,0.0340141013402513,0.0498167863243216,mean
796,,,0.0794925271602333,,,0.0794925271602333,a3
799,,-0.320614497254728,,,,-0.320614497254728,a2
803,-0.0172608733573738,,,,,-0.0172608733573738,a1
805,,,0.0251242994225207,,,0.0251242994225207,a3
806,,,0.0300668655804945,,,0.0300668655804945,a3
811,,,,-0.0738317773193637,,-0.0738317773193637,a4
816,,,,0.0427726089710886,,0.0427726089710886,a4
818,,,,,-0.0531239629365,-0.0531239629365,a5
819,0.0839235566686108,,,,,0.0839235566686108,a1
820,0.268436340833642,0.1646608618490377,0.0794925271602333,0.0957746027394761,-0.091851991503945,0.1033024682156888,mean
821,,,0.1536310195298415,,,0.1536310195298415,a3
823,,,,,0.0291730977693207,0.0291730977693207,a5
