Unnamed: 0,a1,a2,a3,a4,a5,mean,annotator_id
398,0.1615667301866332,,,,,0.1615667301866332,a1
400,,0.3360806946492846,,,,0.3360806946492846,a2
403,0.0027982936931968,,,,,0.0027982936931968,a1
405,,,,0.2626285252792317,,0.2626285252792317,a4
416,0.1152592695427142,0.0989666570240291,0.2319192505501636,0.3193768750408393,0.2190158087685819,0.1969075721852656,mean
420,,,,-0.0778615732904136,,-0.0778615732904136,a4
424,,,,0.2172298454699456,,0.2172298454699456,a4
426,,-0.081240011571165,,,,-0.081240011571165,a2
427,0.0557211058576756,,,,,0.0557211058576756,a1
429,0.1086439180221544,,,,,0.1086439180221544,a1
433,,,,0.0015861163758369,,0.0015861163758369,a4
435,,,,,-0.1096848970720513,-0.1096848970720513,a5
436,,,,,0.1515900229551187,0.1515900229551187,a5
438,,,0.060873479469793,,,0.060873479469793,a3
440,,,,0.2285795154222672,,0.2285795154222672,a4
441,,,,-0.0211132235288061,,-0.0211132235288061,a4
442,,,-0.1785906000427257,,,-0.1785906000427257,a3
444,,,,-0.1005609131950566,,-0.1005609131950566,a4
448,,-0.0527863270561343,,,,-0.0527863270561343,a2
450,,,0.334546713198386,,,0.334546713198386,a3
452,,0.0799975340140087,,,,0.0799975340140087,a2
453,,0.0230901649839474,,,,0.0230901649839474,a2
454,,,,,-0.2951058080590751,-0.2951058080590751,a5
455,,,,0.2626285252792317,,0.2626285252792317,a4
456,,-0.0243326425411037,,,,-0.0243326425411037,a2
457,-0.1096626821563205,0.2981424486292438,-0.2127997542587998,0.0242854562804799,-0.303534031285758,-0.0607137125582309,mean
458,,,,0.0356351262328014,,0.0356351262328014,a4
459,,,,-0.0438125634334491,,-0.0438125634334491,a4
460,,,,-0.0665119033380921,,-0.0665119033380921,a4
468,0.1218746210632741,0.051543849498978,0.0950826336858672,0.069684136089766,-0.1181131202987341,0.0440144240078302,mean
469,-0.2022776034441584,,,,,-0.2022776034441584,a1
473,-0.1030473306357606,-0.1571165036112467,0.1292917879019413,0.0015861163758369,0.0673077906882896,-0.0123956278561879,mean
481,,,,-0.0438125634334491,,-0.0438125634334491,a4
483,0.035875051295996,0.0799975340140087,-0.1785906000427257,0.0015861163758369,-0.1096848970720513,-0.034163359085787,mean
484,,,,0.1037331459467305,,0.1037331459467305,a4
485,,0.0325747264889576,,,,0.0325747264889576,a2
486,,0.0041210419739269,,,,0.0041210419739269,a2
487,,-0.0433017655511241,,,,-0.0433017655511241,a2
489,,,,0.0356351262328014,,0.0356351262328014,a4
490,0.0557211058576756,-0.1191782575912058,0.0266643252537189,-0.2140576127182718,0.0757360139149725,-0.0350228850566221,mean
491,,,,,0.1684464694084844,0.1684464694084844,a5
492,-0.0104324093479228,,,,,-0.0104324093479228,a1
501,,,,,0.117877130048387,0.117877130048387,a5
502,,0.2602042026092028,,,,0.2602042026092028,a2
504,,,-0.2127997542587998,,,-0.2127997542587998,a3
506,,,0.0950826336858672,,,0.0950826336858672,a3
507,,,,0.0015861163758369,,0.0015861163758369,a4
508,-0.0633552215124016,,,,,-0.0633552215124016,a1
509,,,,,0.0251666745548751,0.0251666745548751,a5
511,-0.1559701428002395,,,,,-0.1559701428002395,a1
513,-0.2155083064852781,,,,,-0.2155083064852781,a1
514,,-0.1096936960861956,,,,-0.1096936960861956,a2
515,-0.1692008458413592,,,,,-0.1692008458413592,a1
516,,,,0.2512788553269102,,0.2512788553269102,a4
519,-0.1030473306357606,-0.0243326425411037,0.0266643252537189,-0.1686589329089858,0.1431617997284358,-0.025242556220739,mean
520,,,,,0.0841642371416554,0.0841642371416554,a5
522,0.0094136452137566,-0.2993849261864001,0.1635009421180154,-0.1573092629566642,0.0757360139149725,-0.0416087175792639,mean
523,,,,,-0.2108235757922461,-0.2108235757922461,a5
524,0.1946434877894324,0.1274203415390598,0.2319192505501636,0.3647755548501253,0.1347335765017528,0.2106984422461068,mean
526,,0.0325747264889576,,,,0.0325747264889576,a2
527,,,0.0950826336858672,,,0.0950826336858672,a3
528,,,,-0.0324628934811275,,-0.0324628934811275,a4
530,,0.0041210419739269,,,,0.0041210419739269,a2
532,,,,,-0.0844002273920025,-0.0844002273920025,a5
533,-0.222123658005838,,,,,-0.222123658005838,a1
535,,,0.0950826336858672,,,0.0950826336858672,a3
536,,,,-0.4977993615263097,,-0.4977993615263097,a4
538,,,,0.0129357863281584,,0.0129357863281584,a4
540,,,-0.1785906000427257,,,-0.1785906000427257,a3
542,-0.1824315488824788,0.0041210419739269,-0.1785906000427257,-0.2481066225752363,-0.1096848970720513,-0.142938525319713,mean
543,,,0.0266643252537189,,,0.0266643252537189,a3
546,,,,-0.0892112432427351,,-0.0892112432427351,a4
547,,,,,0.1600182461818016,0.1600182461818016,a5
553,,,,0.0469847961851229,,0.0469847961851229,a4
554,-0.1692008458413592,,,,,-0.1692008458413592,a1
559,-0.1890469004030387,-0.1760856266212672,-0.1375396149834367,-0.1800086028613073,-0.1518260132054658,-0.1669013516149031,mean
561,,,0.0950826336858672,,,0.0950826336858672,a3
565,,,0.0950826336858672,,,0.0950826336858672,a3
566,,,-0.1785906000427257,,,-0.1785906000427257,a3
567,,,,0.0583344661374444,,0.0583344661374444,a4
569,,,,0.3420762149454823,,0.3420762149454823,a4
572,-0.2088929549647183,-0.0433017655511241,0.0950826336858672,-0.0778615732904136,0.1263053532750699,-0.0217336613690637,mean
573,,,,,0.210587585541899,0.210587585541899,a5
574,0.0424904028165559,,,,,0.0424904028165559,a1
576,-0.1162780336768804,,,,,-0.1162780336768804,a1
577,,-0.0717554500661547,,,,-0.0717554500661547,a2
579,,0.0136056034789371,,,,0.0136056034789371,a2
580,-0.2155083064852781,-0.3468077337114511,-0.3154272169070222,-0.2254072826705933,-0.1096848970720513,-0.2425670873692792,mean
582,,,,,-0.1518260132054658,-0.1518260132054658,a5
583,,,,-0.0324628934811275,,-0.0324628934811275,a4
584,,,,0.0469847961851229,,0.0469847961851229,a4
585,,,,,0.0588795674616067,0.0588795674616067,a5
588,,,,,0.2358722552219477,0.2358722552219477,a5
589,,,,-0.2027079427659502,,-0.2027079427659502,a4
590,-0.0501245184712819,-0.0148480810360934,0.1635009421180154,-0.1346099230520212,0.117877130048387,0.0163591099214011,mean
591,,,0.2661284047662378,,,0.2661284047662378,a3
593,,,,0.0242854562804799,,0.0242854562804799,a4
594,-0.0104324093479228,,,,,-0.0104324093479228,a1
595,0.0954132149810347,,,,,0.0954132149810347,a1
596,,,,,0.0673077906882896,0.0673077906882896,a5
597,-0.043509166950722,0.0230901649839474,0.060873479469793,-0.3048549723368439,0.1768746926351674,-0.0175051604397316,mean
601,-0.0501245184712819,,,,,-0.0501245184712819,a1
602,0.1417206756249536,0.0610284110039882,-0.1785906000427257,0.2285795154222672,0.1094489068217041,0.0724373817660375,mean
604,-0.043509166950722,0.0136056034789371,0.060873479469793,0.0583344661374444,0.1937311390885332,0.0566071042447971,mean
605,,,,,0.1515900229551187,0.1515900229551187,a5
606,-0.0302784639096024,-0.2899003646813898,0.0950826336858672,-0.0324628934811275,0.1094489068217041,-0.0296220363129097,mean
607,,,,,0.2443004784486306,0.2443004784486306,a5
609,0.1880281362688726,,,,,0.1880281362688726,a1
612,,,0.1292917879019413,,,0.1292917879019413,a3
614,-0.0501245184712819,,,,,-0.0501245184712819,a1
622,0.0094136452137566,,,,,0.0094136452137566,a1
625,-0.1625854943207993,-0.0527863270561343,0.0950826336858672,0.0242854562804799,-0.3625315938725383,-0.0917070650566249,mean
626,,,,0.3193768750408393,,0.3193768750408393,a4
628,0.4063347364473476,,,,,0.4063347364473476,a1
631,0.1152592695427142,,,,,0.1152592695427142,a1
633,,0.0325747264889576,,,,0.0325747264889576,a2
636,,,,0.1831808356129811,,0.1831808356129811,a4
637,0.0094136452137566,0.3360806946492846,0.1977100963340895,-0.0892112432427351,-0.2951058080590751,0.0317774769790641,mean
639,,,,,0.2527287016753135,0.2527287016753135,a5
640,0.4394114940501468,0.4593799942144175,0.1977100963340895,0.092383475994409,0.0420231210082409,0.2461816363202607,mean
643,,,0.1635009421180154,,,0.1635009421180154,a3
644,0.3401812212417491,,,,,0.3401812212417491,a1
645,,,,0.0129357863281584,,0.0129357863281584,a4
646,0.1747974332277529,0.0705129725089984,-0.1785906000427257,-0.0211132235288061,0.117877130048387,0.0326967424427213,mean
647,-0.2287390095263978,,,,,-0.2287390095263978,a1
649,,,,-0.0211132235288061,,-0.0211132235288061,a4
650,,-0.0338172040461139,,,,-0.0338172040461139,a2
651,0.1086439180221544,0.3171115716392641,0.1635009421180154,0.2172298454699456,0.1600182461818016,0.1933009046862362,mean
653,0.1284899725838339,-0.1855701881262774,0.1635009421180154,0.069684136089766,-0.0844002273920025,0.018340927054667,mean
654,,,0.2319192505501636,,,0.2319192505501636,a3
655,,,,,0.0420231210082409,0.0420231210082409,a5
656,,,0.1292917879019413,,,0.1292917879019413,a3
657,,,,-0.1346099230520212,,-0.1346099230520212,a4
663,,,,,0.0420231210082409,0.0420231210082409,a5
664,,,0.060873479469793,,,0.060873479469793,a3
666,0.1020285665015945,0.2507196411041926,0.2319192505501636,0.092383475994409,0.1347335765017528,0.1623569021304225,mean
667,0.0094136452137566,,,,,0.0094136452137566,a1
670,,,0.2319192505501636,,,0.2319192505501636,a3
671,,,,-0.0551622333857706,,-0.0551622333857706,a4
672,0.1417206756249536,,,,,0.1417206756249536,a1
673,0.1747974332277529,,,,,0.1747974332277529,a1
676,0.0491057543371157,0.0136056034789371,0.3003375589823119,0.0469847961851229,0.1263053532750699,0.1072678132517115,mean
679,0.4063347364473476,0.4119571866893664,0.1977100963340895,0.0583344661374444,0.2358722552219477,0.2620417481660392,mean
681,,,,0.0810338060420875,,0.0810338060420875,a4
684,,,,,0.3201544874887767,0.3201544874887767,a5
686,0.035875051295996,0.0894820955190189,0.1635009421180154,0.2172298454699456,0.1600182461818016,0.1332212361169555,mean
689,,0.2981424486292438,,,,0.2981424486292438,a2
693,,,,,0.3285827107154596,0.3285827107154596,a5
694,0.3798733303651082,,,,,0.3798733303651082,a1
695,,-0.0433017655511241,,,,-0.0433017655511241,a2
696,,,,,0.1347335765017528,0.1347335765017528,a5
698,-0.0038170578273629,0.1558740260540904,0.1977100963340895,0.2058801755176241,0.1853029158618503,0.1481900311880583,mean
701,,,0.2661284047662378,,,0.2661284047662378,a3
702,-0.1030473306357606,,,,,-0.1030473306357606,a1
704,,0.2886578871242335,,,,0.2886578871242335,a2
706,,-0.0717554500661547,,,,-0.0717554500661547,a2
711,0.0491057543371157,-0.081240011571165,0.060873479469793,0.0583344661374444,0.0673077906882896,0.0308762958122955,mean
713,,,-0.1443814458266516,,,-0.1443814458266516,a3
715,-0.2155083064852781,,,,,-0.2155083064852781,a1
716,,,,,-0.1012566738453684,-0.1012566738453684,a5
719,,,0.2319192505501636,,,0.2319192505501636,a3
722,0.3071044636389498,0.3171115716392641,0.1292917879019413,0.0129357863281584,0.1768746926351674,0.1886636604286962,mean
727,,,,0.115082815899052,,0.115082815899052,a4
731,-0.2353543610469576,0.0989666570240291,-0.2470089084748739,-0.1686589329089858,-0.2023953525655632,-0.1508901795944703,mean
733,,0.1274203415390598,,,,0.1274203415390598,a2
734,,,0.060873479469793,,,0.060873479469793,a3
735,,-0.1666010651162569,,,,-0.1666010651162569,a2
736,-0.1228933851974402,,,,,-0.1228933851974402,a1
738,,,0.060873479469793,,,0.060873479469793,a3
739,,-0.0338172040461139,,,,-0.0338172040461139,a2
740,-0.2155083064852781,,,,,-0.2155083064852781,a1
742,-0.0302784639096024,-0.0243326425411037,0.1635009421180154,0.092383475994409,0.1263053532750699,0.0655157329873576,mean
745,,,0.0266643252537189,,,0.0266643252537189,a3
747,,,,0.1831808356129811,,0.1831808356129811,a4
751,,,-0.0075448289623551,,,-0.0075448289623551,a3
752,,,,,-0.1096848970720513,-0.1096848970720513,a5
756,,,,,-0.1518260132054658,-0.1518260132054658,a5
758,-0.0170477608684827,,,,,-0.0170477608684827,a1
762,,,,,0.117877130048387,0.117877130048387,a5
763,,,,,0.0841642371416554,0.0841642371416554,a5
764,,,,0.1945305055653026,,0.1945305055653026,a4
771,,,,0.0810338060420875,,0.0810338060420875,a4
774,,,,0.2399291853745887,,0.2399291853745887,a4
775,0.0623364573782354,0.0705129725089984,-0.1443814458266516,0.0129357863281584,0.1600182461818016,0.0322844033141084,mean
776,0.035875051295996,,,,,0.035875051295996,a1
777,,,0.1292917879019413,,,0.1292917879019413,a3
778,,,0.0950826336858672,,,0.0950826336858672,a3
780,,,,0.1264324858513736,,0.1264324858513736,a4
781,,,-0.1785906000427257,,,-0.1785906000427257,a3
782,-0.2155083064852781,,,,,-0.2155083064852781,a1
785,0.1020285665015945,,,,,0.1020285665015945,a1
786,0.2078741908305521,,,,,0.2078741908305521,a1
788,-0.1096626821563205,,,,,-0.1096626821563205,a1
789,0.0755671604193551,-0.1191782575912058,0.0950826336858672,-0.3162046422891654,0.0925924603683383,-0.0344281290813621,mean
790,0.2144895423511119,0.051543849498978,0.0950826336858672,0.115082815899052,0.2780133713553622,0.1508424425580743,mean
793,0.0027982936931968,0.0894820955190189,0.060873479469793,-0.0892112432427351,0.0083102281015093,0.0144505707081566,mean
796,,,0.2319192505501636,,,0.2319192505501636,a3
799,,0.3171115716392641,,,,0.3171115716392641,a2
803,-0.1295087367180001,,,,,-0.1295087367180001,a1
805,,,-0.0075448289623551,,,-0.0075448289623551,a3
806,,,0.060873479469793,,,0.060873479469793,a3
811,,,,0.2172298454699456,,0.2172298454699456,a4
816,,,,-0.1005609131950566,,-0.1005609131950566,a4
818,,,,,0.0588795674616067,0.0588795674616067,a5
819,0.3269505182006294,,,,,0.3269505182006294,a1
